Column,origo_clean,id
83703,NA,HD073428
83704,NA,HD073429
83705,NA,HD073430
83706,NA,HD073430
83707,NA,HD073432
83708,NA,HD073434
83709,NA,HD073435
83710,NA,HD073435
83711,NA,HD073436
83712,NA,HD073436
83713,NA,HD073437
83714,NA,HD073437
83715,NA,HD073437
83716,NA,HD073438
83717,NA,HD073439
83718,NA,HD073439
83719,NA,HD073440
83720,NA,HD073440
83721,NA,HD073441
83722,Naristo,HD073442
83723,NA,HD073442
83724,NA,HD073442
83725,Mutina,HD073443
83726,NA,HD073444
83727,NA,HD073444
83728,NA,HD073444
83729,NA,HD073446
83730,Trevir,HD073447
83731,NA,HD073447
83732,NA,HD073448
83733,NA,HD073448
83734,NA,HD073450
83735,NA,HD073451
83736,Antestia,HD073452
83737,NA,HD073453
83738,NA,HD073453
83739,NA,HD073455
83740,NA,HD073455
83741,NA,HD073456
83742,NA,HD073456
83743,NA,HD073456
83744,NA,HD073456
83745,NA,HD073456
83746,Brixia,HD073457
83747,NA,HD073458
83748,NA,HD073458
83749,NA,HD073458
83750,NA,HD073458
83751,NA,HD073459
83752,NA,HD073459
83753,NA,HD073459
83754,NA,HD073459
83755,NA,HD073459
83756,NA,HD073461
83757,Calagurri,HD073463
83758,NA,HD073463
83759,Placentia,HD073464
83760,NA,HD073464
83761,NA,HD073464
83762,NA,HD073465
83763,NA,HD073465
83764,NA,HD073465
83765,Savaria,HD073465
83766,NA,HD073466
83767,NA,HD073466
83768,NA,HD073466
83769,NA,HD073466
83770,NA,HD073467
83771,NA,HD073467
83772,NA,HD073467
83773,NA,HD073467
83774,NA,HD073468
83775,NA,HD073468
83776,NA,HD073470
83777,NA,HD073470
83778,NA,HD073470
83779,NA,HD073470
83780,NA,HD073471
83781,NA,HD073471
83782,NA,HD073472
83783,NA,HD073472
83784,NA,HD073472
83785,NA,HD073472
83786,NA,HD073473
83787,NA,HD073474
83788,NA,HD073475
83789,NA,HD073475
83790,NA,HD073475
83791,NA,HD073477
83792,NA,HD073477
83793,NA,HD073477
83794,NA,HD073477
83795,NA,HD073477
83796,NA,HD073477
83797,NA,HD073477
83798,NA,HD073478
83799,NA,HD073478
83800,NA,HD073479
83801,NA,HD073479
83802,NA,HD073479
83803,NA,HD073479
83804,NA,HD073480
83805,NA,HD073481
83806,NA,HD073481
83807,NA,HD073482
83808,NA,HD073482
83809,NA,HD073482
83810,NA,HD073483
83811,NA,HD073483
83812,NA,HD073485
83813,NA,HD073485
83814,NA,HD073485
83815,NA,HD073485
83816,NA,HD073485
83817,NA,HD073486
83818,NA,HD073486
83819,NA,HD073486
83820,NA,HD073487
83821,NA,HD073487
83822,NA,HD073487
83823,NA,HD073488
83824,NA,HD073488
83825,NA,HD073488
83826,NA,HD073489
83827,NA,HD073489
83828,NA,HD073490
83829,NA,HD073490
83830,NA,HD073490
83831,NA,HD073491
83832,NA,HD073491
83833,NA,HD073492
83834,NA,HD073492
83835,NA,HD073492
83836,NA,HD073492
83837,NA,HD073492
83838,NA,HD073493
83839,NA,HD073493
83840,NA,HD073494
83841,NA,HD073494
83842,NA,HD073495
83843,NA,HD073495
83844,NA,HD073497
83845,NA,HD073497
83846,NA,HD073498
83847,NA,HD073499
83848,NA,HD073499
83849,NA,HD073500
83850,Boius,HD073501
83851,NA,HD073501
83852,NA,HD073503
83853,NA,HD073503
83854,NA,HD073504
83855,NA,HD073504
83856,NA,HD073505
83857,NA,HD073505
83858,NA,HD073505
83859,NA,HD073506
83860,NA,HD073506
83861,NA,HD073507
83862,NA,HD073507
83863,NA,HD073507
83864,NA,HD073507
83865,NA,HD073508
83866,NA,HD073509
83867,NA,HD073509
83868,NA,HD073509
83869,NA,HD073509
83870,NA,HD073509
83871,NA,HD073509
83872,NA,HD073510
83873,NA,HD073511
83874,NA,HD073511
83875,NA,HD073511
83876,NA,HD073512
83877,NA,HD073513
83878,NA,HD073513
83879,NA,HD073513
83880,NA,HD073513
83881,NA,HD073513
83882,NA,HD073514
83883,NA,HD073514
83884,NA,HD073515
83885,NA,HD073515
83886,NA,HD073515
83887,NA,HD073515
83888,NA,HD073515
83889,NA,HD073515
83890,NA,HD073515
83891,NA,HD073517
83892,NA,HD073517
83893,NA,HD073517
83894,NA,HD073517
83895,NA,HD073517
83896,NA,HD073518
83897,NA,HD073518
83898,NA,HD073518
83899,NA,HD073518
83900,NA,HD073518
83901,NA,HD073519
83902,NA,HD073520
83903,NA,HD073520
83904,NA,HD073521
83905,NA,HD073522
83906,Bassianis,HD073524
83907,NA,HD073524
83908,NA,HD073526
83909,NA,HD073527
83910,NA,HD073528
83911,NA,HD073529
83912,NA,HD073530
83913,NA,HD073530
83914,NA,HD073530
83915,NA,HD073530
83916,NA,HD073530
83917,NA,HD073531
83918,NA,HD073532
83919,Dalmatia,HD073533
83920,NA,HD073533
83921,NA,HD073534
83922,NA,HD073534
83923,NA,HD073534
83924,NA,HD073535
83925,NA,HD073542
83926,NA,HD073542
83927,NA,HD073542
83928,NA,HD073542
83929,NA,HD073542
83930,NA,HD073543
83931,NA,HD073543
83932,NA,HD073546
83933,NA,HD073548
83934,NA,HD073550
83935,NA,HD073551
83936,NA,HD073553
83937,NA,HD073553
83938,NA,HD073553
83939,NA,HD073553
83940,NA,HD073554
83941,NA,HD073554
83942,NA,HD073554
83943,NA,HD073555
83944,NA,HD073555
83945,NA,HD073555
83946,NA,HD073555
83947,NA,HD073556
83948,NA,HD073556
83949,NA,HD073556
83950,NA,HD073557
83951,NA,HD073557
83952,NA,HD073557
83953,NA,HD073558
83954,NA,HD073559
83955,NA,HD073560
83956,NA,HD073561
83957,NA,HD073562
83958,NA,HD073565
83959,NA,HD073565
83960,NA,HD073565
83961,NA,HD073565
83962,NA,HD073565
83963,NA,HD073568
83964,NA,HD073570
83965,NA,HD073570
83966,NA,HD073573
83967,NA,HD073573
83968,NA,HD073573
83969,NA,HD073574
83970,NA,HD073575
83971,NA,HD073576
83972,NA,HD073576
83973,NA,HD073576
83974,NA,HD073578
83975,NA,HD073579
83976,NA,HD073579
83977,NA,HD073580
83978,NA,HD073580
83979,NA,HD073580
83980,NA,HD073582
83981,NA,HD073583
83982,NA,HD073584
83983,NA,HD073586
83984,NA,HD073586
83985,NA,HD073587
83986,NA,HD073588
83987,NA,HD073589
83988,NA,HD073602
83989,NA,HD073602
83990,NA,HD073610
83991,NA,HD073610
83992,NA,HD073610
83993,NA,HD073610
83994,Voltinia Vienna,HD073621
83995,NA,HD073621
83996,NA,HD073626
83997,NA,HD073627
83998,NA,HD073628
83999,NA,HD073629
84000,NA,HD073635
84001,NA,HD073636
84002,NA,HD073636
84003,NA,HD073637
84004,NA,HD073638
84005,NA,HD073639
84006,NA,HD073640
84007,NA,HD073641
84008,NA,HD073642
84009,NA,HD073642
84010,NA,HD073642
84011,NA,HD073643
84012,NA,HD073644
84013,NA,HD073644
84014,NA,HD073644
84015,NA,HD073644
84016,Iader,HD073645
84017,NA,HD073646
84018,NA,HD073647
84019,NA,HD073648
84020,NA,HD073649
84021,NA,HD073651
84022,NA,HD073651
84023,NA,HD073651
84024,NA,HD073653
84025,NA,HD073659
84026,NA,HD073659
84027,NA,HD073660
84028,NA,HD073660
84029,NA,HD073662
84030,NA,HD073662
84031,NA,HD073663
84032,NA,HD073671
84033,NA,HD073677
84034,NA,HD073678
84035,NA,HD073681
84036,NA,HD073683
84037,NA,HD073683
84038,NA,HD073683
84039,NA,HD073684
84040,NA,HD073685
84041,NA,HD073686
84042,NA,HD073686
84043,NA,HD073689
84044,NA,HD073689
84045,NA,HD073689
84046,NA,HD073690
84047,NA,HD073691
84048,NA,HD073691
84049,NA,HD073693
84050,NA,HD073693
84051,NA,HD073694
84052,NA,HD073695
84053,NA,HD073696
84054,NA,HD073696
84055,NA,HD073698
84056,NA,HD073699
84057,NA,HD073701
84058,NA,HD073704
84059,NA,HD073705
84060,NA,HD073705
84061,NA,HD073705
84062,NA,HD073705
84063,NA,HD073707
84064,NA,HD073707
84065,NA,HD073707
84066,NA,HD073708
84067,NA,HD073708
84068,NA,HD073708
84069,NA,HD073708
84070,NA,HD073708
84071,NA,HD073710
84072,NA,HD073710
84073,NA,HD073711
84074,NA,HD073711
84075,NA,HD073711
84076,NA,HD073711
84077,NA,HD073712
84078,NA,HD073712
84079,NA,HD073719
84080,NA,HD073719
84081,NA,HD073719
84082,NA,HD073721
84083,NA,HD073722
84084,NA,HD073722
84085,NA,HD073722
84086,NA,HD073723
84087,NA,HD073723
84088,Hispania,HD073724
84089,NA,HD073724
84090,NA,HD073724
84091,NA,HD073724
84092,NA,HD073724
84093,NA,HD073742
84094,NA,HD073775
84095,NA,HD073822
84096,NA,HD073868
84097,NA,HD073868
84098,NA,HD073868
84099,NA,HD073868
84100,NA,HD073869
84101,NA,HD073870
84102,dom[o ---],HD073871
84103,NA,HD073871
84104,NA,HD073872
84105,NA,HD073872
84106,NA,HD073872
84107,Nicopolis,HD073873
84108,NA,HD073873
84109,NA,HD073873
84110,NA,HD073873
84111,NA,HD073873
84112,Germania Superiore,HD073874
84113,NA,HD073874
84114,NA,HD073874
84115,NA,HD073874
84116,NA,HD073874
84117,Aelia Capitolina,HD073875
84118,Durocortoro Remorum,HD073876
84119,NA,HD073876
84120,NA,HD073877
84121,NA,HD073877
84122,NA,HD073878
84123,NA,HD073878
84124,NA,HD073878
84125,NA,HD073879
84126,NA,HD073879
84127,NA,HD073880
84128,NA,HD073880
84129,NA,HD073881
84130,NA,HD073881
84131,NA,HD073881
84132,NA,HD073882
84133,NA,HD073882
84134,NA,HD073882
84135,NA,HD073882
84136,NA,HD073883
84137,NA,HD073883
84138,NA,HD073884
84139,NA,HD073884
84140,NA,HD073884
84141,NA,HD073885
84142,NA,HD073888
84143,NA,HD073888
84144,Haeduus,HD073889
84145,Sarmizegetusa,HD073890
84146,NA,HD073890
84147,NA,HD073891
84148,NA,HD073891
84149,NA,HD073891
84150,NA,HD073891
84151,NA,HD073891
84152,NA,HD073892
84153,NA,HD073893
84154,NA,HD073893
84155,NA,HD073893
84156,NA,HD073894
84157,NA,HD073895
84158,NA,HD073896
84159,NA,HD073896
84160,NA,HD073897
84161,NA,HD073897
84162,NA,HD073898
84163,NA,HD073898
84164,NA,HD073898
84165,NA,HD073899
84166,NA,HD073899
84167,NA,HD073900
84168,NA,HD073900
84169,NA,HD073901
84170,NA,HD073901
84171,NA,HD073902
84172,NA,HD073903
84173,NA,HD073903
84174,NA,HD073904
84175,NA,HD073904
84176,NA,HD073904
84177,NA,HD073905
84178,NA,HD073905
84179,NA,HD073906
84180,NA,HD073906
84181,NA,HD073906
84182,NA,HD073907
84183,NA,HD073907
84184,NA,HD073908
84185,NA,HD073908
84186,NA,HD073909
84187,NA,HD073909
84188,NA,HD073909
84189,NA,HD073910
84190,NA,HD073910
84191,NA,HD073911
84192,NA,HD073911
84193,NA,HD073911
84194,NA,HD073911
84195,NA,HD073912
84196,NA,HD073913
84197,NA,HD073913
84198,NA,HD073914
84199,NA,HD073914
84200,NA,HD073914
84201,NA,HD073915
84202,NA,HD073915
84203,NA,HD073916
84204,NA,HD073917
84205,NA,HD073918
84206,NA,HD073919
84207,Ticino,HD073921
84208,NA,HD073921
84209,NA,HD073921
84210,NA,HD073922
84211,[---],HD073923
84212,NA,HD073924
84213,NA,HD073924
84214,NA,HD073924
84215,NA,HD073924
84216,NA,HD073925
84217,NA,HD073925
84218,NA,HD073925
84219,NA,HD073926
84220,NA,HD073928
84221,NA,HD073928
84222,NA,HD073929
84223,NA,HD073929
84224,NA,HD073930
84225,NA,HD073930
84226,NA,HD073930
84227,NA,HD073931
84228,NA,HD073931
84229,NA,HD073932
84230,NA,HD073934
84231,NA,HD073934
84232,NA,HD073936
84233,NA,HD073938
84234,NA,HD073940
84235,NA,HD073941
84236,NA,HD073941
84237,NA,HD073941
84238,NA,HD073942
84239,NA,HD073942
84240,NA,HD073942
84241,NA,HD073943
84242,NA,HD073943
84243,NA,HD073944
84244,NA,HD073944
84245,NA,HD073945
84246,NA,HD073946
84247,NA,HD073946
84248,NA,HD073947
84249,NA,HD073948
84250,NA,HD073948
84251,NA,HD073949
84252,NA,HD073950
84253,NA,HD073952
84254,NA,HD073952
84255,NA,HD073953
84256,NA,HD073953
84257,NA,HD073953
84258,Ara,HD073955
84259,NA,HD073956
84260,NA,HD073956
84261,NA,HD073957
84262,NA,HD073957
84263,NA,HD073958
84264,NA,HD073964
84265,NA,HD073964
84266,Voltinia Vienna,HD073964
84267,NA,HD073964
84268,NA,HD073965
84269,NA,HD073966
84270,NA,HD073966
84271,NA,HD073967
84272,NA,HD073967
84273,NA,HD073968
84274,NA,HD073969
84275,NA,HD073970
84276,NA,HD073971
84277,NA,HD073971
84278,NA,HD073972
84279,NA,HD073973
84280,NA,HD073973
84281,NA,HD073974
84282,NA,HD073974
84283,NA,HD073975
84284,NA,HD073975
84285,NA,HD073975
84286,NA,HD073975
84287,NA,HD073975
84288,NA,HD073975
84289,NA,HD073976
84290,NA,HD073976
84291,NA,HD073977
84292,NA,HD073977
84293,NA,HD073978
84294,NA,HD073979
84295,NA,HD073979
84296,NA,HD073979
84297,NA,HD073979
84298,NA,HD073979
84299,NA,HD073980
84300,NA,HD073981
84301,NA,HD073981
84302,NA,HD073982
84303,NA,HD073983
84304,NA,HD073983
84305,NA,HD073983
84306,NA,HD073984
84307,NA,HD073985
84308,NA,HD074008
84309,NA,HD074008
84310,NA,HD074008
84311,NA,HD074008
84312,NA,HD074008
84313,NA,HD074010
84314,NA,HD074010
84315,NA,HD074011
84316,NA,HD074013
84317,NA,HD074015
84318,NA,HD074015
84319,NA,HD074016
84320,NA,HD074016
84321,NA,HD074016
84322,NA,HD074018
84323,NA,HD074018
84324,NA,HD074018
84325,NA,HD074025
84326,NA,HD074027
84327,NA,HD074027
84328,NA,HD074027
84329,NA,HD074027
84330,NA,HD074028
84331,NA,HD074028
84332,NA,HD074032
84333,NA,HD074033
84334,NA,HD074035
84335,NA,HD074035
84336,NA,HD074035
84337,[---],HD074037
84338,NA,HD074038
84339,NA,HD074038
84340,NA,HD074044
84341,NA,HD074054
84342,NA,HD074055
84343,NA,HD074058
84344,NA,HD074058
84345,NA,HD074058
84346,NA,HD074059
84347,NA,HD074061
84348,NA,HD074062
84349,NA,HD074064
84350,NA,HD074065
84351,NA,HD074065
84352,NA,HD074065
84353,NA,HD074065
84354,NA,HD074067
84355,NA,HD074068
84356,NA,HD074069
84357,NA,HD074069
84358,NA,HD074069
84359,NA,HD074069
84360,NA,HD074070
84361,NA,HD074070
84362,NA,HD074071
84363,NA,HD074072
84364,NA,HD074072
84365,NA,HD074073
84366,NA,HD074073
84367,NA,HD074075
84368,NA,HD074076
84369,NA,HD074077
84370,NA,HD074078
84371,NA,HD074078
84372,NA,HD074078
84373,Brixellum,HD074079
84374,NA,HD074080
84375,NA,HD074081
84376,NA,HD074081
84377,NA,HD074081
84378,NA,HD074082
84379,NA,HD074082
84380,NA,HD074082
84381,NA,HD074083
84382,NA,HD074084
84383,NA,HD074084
84384,NA,HD074084
84385,NA,HD074085
84386,NA,HD074085
84387,NA,HD074086
84388,NA,HD074087
84389,NA,HD074087
84390,NA,HD074088
84391,NA,HD074090
84392,NA,HD074090
84393,Sequanus,HD074091
84394,NA,HD074092
84395,NA,HD074092
84396,NA,HD074093
84397,NA,HD074093
84398,NA,HD074094
84399,NA,HD074094
84400,NA,HD074094
84401,NA,HD074095
84402,NA,HD074095
84403,NA,HD074096
84404,NA,HD074096
84405,NA,HD074097
84406,NA,HD074097
84407,NA,HD074098
84408,Mag(---),HD074099
84409,NA,HD074099
84410,NA,HD074099
84411,NA,HD074099
84412,NA,HD074099
84413,NA,HD074100
84414,NA,HD074100
84415,NA,HD074100
84416,NA,HD074102
84417,NA,HD074103
84418,NA,HD074103
84419,NA,HD074103
84420,NA,HD074104
84421,NA,HD074104
84422,NA,HD074105
84423,NA,HD074105
84424,NA,HD074106
84425,NA,HD074106
84426,NA,HD074106
84427,NA,HD074106
84428,NA,HD074107
84429,NA,HD074107
84430,NA,HD074107
84431,NA,HD074107
84432,NA,HD074107
84433,NA,HD074107
84434,NA,HD074109
84435,NA,HD074109
84436,NA,HD074109
84437,NA,HD074109
84438,NA,HD074109
84439,NA,HD074110
84440,NA,HD074111
84441,NA,HD074111
84442,NA,HD074112
84443,NA,HD074112
84444,NA,HD074112
84445,NA,HD074113
84446,NA,HD074113
84447,NA,HD074113
84448,NA,HD074114
84449,NA,HD074114
84450,NA,HD074115
84451,NA,HD074115
84452,NA,HD074124
84453,NA,HD074124
84454,NA,HD074124
84455,NA,HD074125
84456,NA,HD074125
84457,NA,HD074125
84458,NA,HD074127
84459,NA,HD074128
84460,Arimini,HD074129
84461,NA,HD074133
84462,NA,HD074133
84463,NA,HD074133
84464,NA,HD074133
84465,NA,HD074133
84466,NA,HD074133
84467,NA,HD074133
84468,NA,HD074133
84469,NA,HD074133
84470,Undius,HD074134
84471,NA,HD074134
84472,NA,HD074134
84473,NA,HD074134
84474,NA,HD074139
84475,NA,HD074140
84476,NA,HD074142
84477,NA,HD074142
84478,NA,HD074142
84479,NA,HD074142
84480,NA,HD074143
84481,NA,HD074144
84482,NA,HD074150
84483,NA,HD074150
84484,NA,HD074150
84485,NA,HD074150
84486,NA,HD074152
84487,NA,HD074152
84488,NA,HD074152
84489,NA,HD074152
84490,NA,HD074152
84491,NA,HD074153
84492,NA,HD074153
84493,NA,HD074155
84494,NA,HD074156
84495,NA,HD074157
84496,NA,HD074158
84497,Afer,HD074159
84498,NA,HD074160
84499,NA,HD074160
84500,NA,HD074161
84501,NA,HD074162
84502,NA,HD074164
84503,NA,HD074165
84504,NA,HD074166
84505,NA,HD074167
84506,NA,HD074168
84507,NA,HD074169
84508,NA,HD074171
84509,NA,HD074172
84510,NA,HD074174
84511,NA,HD074175
84512,NA,HD074175
84513,NA,HD074175
84514,NA,HD074179
84515,NA,HD074179
84516,NA,HD074182
84517,NA,HD074182
84518,NA,HD074183
84519,NA,HD074183
84520,NA,HD074183
84521,NA,HD074183
84522,NA,HD074184
84523,NA,HD074186
84524,NA,HD074186
84525,NA,HD074186
84526,NA,HD074186
84527,NA,HD074190
84528,NA,HD074194
84529,Derini,HD074195
84530,NA,HD074195
84531,NA,HD074197
84532,NA,HD074198
84533,NA,HD074199
84534,NA,HD074201
84535,NA,HD074202
84536,NA,HD074203
84537,NA,HD074206
84538,NA,HD074206
84539,NA,HD074206
84540,NA,HD074207
84541,NA,HD074207
84542,NA,HD074207
84543,NA,HD074208
84544,NA,HD074209
84545,NA,HD074210
84546,NA,HD074210
84547,NA,HD074210
84548,Elusa,HD074211
84549,NA,HD074211
84550,NA,HD074212
84551,NA,HD074212
84552,NA,HD074212
84553,NA,HD074213
84554,NA,HD074214
84555,NA,HD074214
84556,NA,HD074214
84557,NA,HD074214
84558,NA,HD074214
84559,NA,HD074214
84560,NA,HD074214
84561,NA,HD074214
84562,NA,HD074214
84563,NA,HD074214
84564,NA,HD074214
84565,NA,HD074214
84566,NA,HD074214
84567,NA,HD074214
84568,NA,HD074214
84569,NA,HD074214
84570,NA,HD074214
84571,NA,HD074214
84572,NA,HD074214
84573,NA,HD074214
84574,NA,HD074214
84575,Augusta,HD074215
84576,NA,HD074216
84577,NA,HD074216
84578,NA,HD074216
84579,NA,HD074216
84580,NA,HD074216
84581,[---]os,HD074217
84582,NA,HD074217
84583,NA,HD074217
84584,NA,HD074217
84585,NA,HD074218
84586,NA,HD074218
84587,Dalmatia,HD074219
84588,NA,HD074220
84589,NA,HD074221
84590,NA,HD074221
84591,NA,HD074221
84592,NA,HD074221
84593,NA,HD074222
84594,NA,HD074222
84595,NA,HD074223
84596,NA,HD074223
84597,NA,HD074224
84598,NA,HD074224
84599,NA,HD074225
84600,NA,HD074226
84601,NA,HD074226
84602,NA,HD074226
84603,NA,HD074227
84604,NA,HD074227
84605,NA,HD074228
84606,NA,HD074228
84607,NA,HD074228
84608,NA,HD074228
84609,NA,HD074228
84610,NA,HD074229
84611,NA,HD074230
84612,NA,HD074230
84613,NA,HD074230
84614,NA,HD074230
84615,NA,HD074230
84616,NA,HD074231
84617,NA,HD074231
84618,NA,HD074232
84619,NA,HD074236
84620,NA,HD074236
84621,Claudia Viruno,HD074236
84622,NA,HD074238
84623,NA,HD074241
84624,NA,HD074243
84625,NA,HD074244
84626,NA,HD074246
84627,NA,HD074246
84628,NA,HD074254
84629,NA,HD074258
84630,NA,HD074260
84631,NA,HD074261
84632,Verona,HD074262
84633,NA,HD074263
84634,NA,HD074263
84635,NA,HD074263
84636,NA,HD074263
84637,NA,HD074264
84638,NA,HD074264
84639,NA,HD074265
84640,NA,HD074265
84641,NA,HD074266
84642,NA,HD074266
84643,NA,HD074266
84644,NA,HD074266
84645,NA,HD074267
84646,NA,HD074267
84647,NA,HD074267
84648,NA,HD074267
84649,NA,HD074267
84650,NA,HD074267
84651,NA,HD074268
84652,NA,HD074268
84653,NA,HD074269
84654,NA,HD074269
84655,NA,HD074270
84656,NA,HD074271
84657,NA,HD074271
84658,NA,HD074271
84659,NA,HD074272
84660,NA,HD074272
84661,NA,HD074272
84662,NA,HD074273
84663,NA,HD074273
84664,NA,HD074273
84665,NA,HD074274
84666,NA,HD074279
84667,NA,HD074282
84668,NA,HD074285
84669,NA,HD074286
84670,NA,HD074291
84671,NA,HD074293
84672,NA,HD074294
84673,NA,HD074295
84674,NA,HD074296
84675,NA,HD074297
84676,NA,HD074297
84677,NA,HD074297
84678,NA,HD074302
84679,NA,HD074305
84680,NA,HD074306
84681,NA,HD074306
84682,NA,HD074306
84683,NA,HD074307
84684,NA,HD074308
84685,NA,HD074308
84686,NA,HD074308
84687,NA,HD074309
84688,NA,HD074309
84689,NA,HD074312
84690,NA,HD074313
84691,NA,HD074313
84692,NA,HD074315
84693,NA,HD074319
84694,NA,HD074329
84695,NA,HD074331
84696,NA,HD074332
84697,NA,HD074333
84698,NA,HD074335
84699,NA,HD074336
84700,NA,HD074336
84701,NA,HD074338
84702,NA,HD074339
84703,NA,HD074339
84704,NA,HD074341
84705,NA,HD074342
84706,NA,HD074348
84707,NA,HD074348
84708,NA,HD074350
84709,NA,HD074352
84710,NA,HD074352
84711,NA,HD074352
84712,NA,HD074353
84713,NA,HD074354
84714,NA,HD074356
84715,NA,HD074357
84716,NA,HD074358
84717,NA,HD074358
84718,NA,HD074360
84719,NA,HD074361
84720,NA,HD074362
84721,NA,HD074363
84722,NA,HD074365
84723,NA,HD074365
84724,NA,HD074365
84725,NA,HD074365
84726,NA,HD074365
84727,NA,HD074365
84728,NA,HD074365
84729,NA,HD074366
84730,NA,HD074366
84731,NA,HD074366
84732,NA,HD074367
84733,NA,HD074367
84734,NA,HD074367
84735,NA,HD074368
84736,NA,HD074368
84737,NA,HD074369
84738,NA,HD074369
84739,NA,HD074370
84740,NA,HD074371
84741,NA,HD074371
84742,NA,HD074372
84743,NA,HD074372
84744,NA,HD074373
84745,NA,HD074373
84746,NA,HD074375
84747,NA,HD074380
84748,NA,HD074383
84749,NA,HD074383
84750,NA,HD074383
84751,NA,HD074384
84752,NA,HD074385
84753,NA,HD074385
84754,NA,HD074386
84755,NA,HD074386
84756,NA,HD074387
84757,NA,HD074388
84758,NA,HD074388
84759,NA,HD074389
84760,NA,HD074389
84761,NA,HD074390
84762,NA,HD074391
84763,NA,HD074391
84764,NA,HD074392
84765,NA,HD074392
84766,NA,HD074394
84767,NA,HD074397
84768,NA,HD074398
84769,NA,HD074399
84770,NA,HD074399
84771,NA,HD074400
84772,NA,HD074400
84773,NA,HD074402
84774,NA,HD074402
84775,NA,HD074402
84776,NA,HD074408
84777,NA,HD074408
84778,NA,HD074408
84779,NA,HD074408
84780,NA,HD074411
84781,NA,HD074412
84782,NA,HD074413
84783,NA,HD074413
84784,NA,HD074414
84785,NA,HD074415
84786,NA,HD074416
84787,NA,HD074417
84788,NA,HD074417
84789,NA,HD074417
84790,NA,HD074417
84791,NA,HD074419
84792,NA,HD074420
84793,NA,HD074421
84794,NA,HD074421
84795,NA,HD074421
84796,NA,HD074423
84797,NA,HD074423
84798,NA,HD074423
84799,NA,HD074424
84800,NA,HD074424
84801,Ant(---),HD074425
84802,NA,HD074426
84803,NA,HD074426
84804,NA,HD074426
84805,NA,HD074426
84806,NA,HD074428
84807,NA,HD074429
84808,NA,HD074430
84809,NA,HD074431
84810,Poetovione,HD074432
84811,NA,HD074432
84812,NA,HD074432
84813,NA,HD074434
84814,NA,HD074434
84815,NA,HD074436
84816,NA,HD074436
84817,NA,HD074436
84818,NA,HD074437
84819,NA,HD074438
84820,NA,HD074439
84821,NA,HD074439
84822,NA,HD074440
84823,NA,HD074440
84824,NA,HD074440
84825,NA,HD074441
84826,NA,HD074441
84827,NA,HD074441
84828,NA,HD074442
84829,NA,HD074442
84830,NA,HD074443
84831,NA,HD074443
84832,NA,HD074443
84833,NA,HD074444
84834,NA,HD074444
84835,NA,HD074445
84836,NA,HD074446
84837,NA,HD074447
84838,NA,HD074449
84839,NA,HD074449
84840,NA,HD074450
84841,NA,HD074453
84842,NA,HD074453
84843,NA,HD074454
84844,NA,HD074455
84845,NA,HD074455
84846,NA,HD074455
84847,NA,HD074456
84848,NA,HD074457
84849,NA,HD074458
84850,NA,HD074459
84851,NA,HD074460
84852,NA,HD074460
84853,NA,HD074461
84854,NA,HD074461
84855,NA,HD074462
84856,NA,HD074463
84857,NA,HD074465
84858,NA,HD074467
84859,NA,HD074468
84860,NA,HD074469
84861,NA,HD074470
84862,NA,HD074471
84863,NA,HD074472
84864,NA,HD074473
84865,NA,HD074474
84866,NA,HD074474
84867,NA,HD074475
84868,NA,HD074476
84869,NA,HD074477
84870,NA,HD074478
84871,NA,HD074483
84872,NA,HD074485
84873,NA,HD074486
84874,NA,HD074486
84875,NA,HD074486
84876,NA,HD074487
84877,NA,HD074488
84878,NA,HD074488
84879,NA,HD074490
84880,NA,HD074490
84881,NA,HD074494
84882,NA,HD074496
84883,NA,HD074497
84884,NA,HD074497
84885,NA,HD074498
84886,NA,HD074498
84887,NA,HD074499
84888,NA,HD074499
84889,NA,HD074499
84890,NA,HD074499
84891,NA,HD074499
84892,NA,HD074502
84893,NA,HD074502
84894,NA,HD074502
84895,NA,HD074502
84896,NA,HD074502
84897,NA,HD074502
84898,NA,HD074502
84899,NA,HD074502
84900,NA,HD074502
84901,NA,HD074502
84902,NA,HD074502
84903,NA,HD074502
84904,NA,HD074502
84905,NA,HD074502
84906,NA,HD074502
84907,NA,HD074502
84908,NA,HD074502
84909,NA,HD074502
84910,NA,HD074502
84911,NA,HD074502
84912,NA,HD074502
84913,NA,HD074502
84914,NA,HD074502
84915,NA,HD074502
84916,NA,HD074502
84917,NA,HD074502
84918,NA,HD074502
84919,NA,HD074502
84920,NA,HD074502
84921,NA,HD074502
84922,NA,HD074502
84923,NA,HD074502
84924,NA,HD074502
84925,NA,HD074502
84926,NA,HD074502
84927,NA,HD074502
84928,NA,HD074502
84929,NA,HD074502
84930,NA,HD074502
84931,NA,HD074502
84932,NA,HD074502
84933,NA,HD074502
84934,NA,HD074502
84935,NA,HD074502
84936,NA,HD074502
84937,NA,HD074502
84938,NA,HD074502
84939,NA,HD074502
84940,NA,HD074502
84941,NA,HD074502
84942,NA,HD074502
84943,NA,HD074502
84944,NA,HD074502
84945,NA,HD074502
84946,NA,HD074502
84947,NA,HD074502
84948,NA,HD074502
84949,NA,HD074502
84950,NA,HD074502
84951,NA,HD074502
84952,NA,HD074502
84953,NA,HD074502
84954,NA,HD074502
84955,NA,HD074502
84956,NA,HD074502
84957,NA,HD074502
84958,NA,HD074502
84959,NA,HD074502
84960,NA,HD074502
84961,NA,HD074502
84962,NA,HD074502
